date,blood_group,donation_supply,day_of_week,month,time_idx,estimated_demand
2022-04-06,AB-,0,2,4,514,0.01
2022-04-06,B+,0,2,4,514,0.17
2022-04-06,B-,0,2,4,514,0.01
2022-04-06,O+,0,2,4,514,0.56
2022-04-06,O-,0,2,4,514,0.0
2022-04-07,A+,0,3,4,515,0.31
2022-04-07,A-,0,3,4,515,0.0
2022-04-07,AB+,0,3,4,515,0.08
2022-04-07,AB-,0,3,4,515,0.0
2022-04-07,B+,0,3,4,515,0.16
2022-04-07,B-,0,3,4,515,0.0
2022-04-07,O+,0,3,4,515,0.55
2022-04-07,O-,0,3,4,515,0.0
2022-04-08,A+,0,4,4,516,0.31
2022-04-08,A-,0,4,4,516,0.0
2022-04-08,AB+,1,4,4,516,0.16
2022-04-08,AB-,0,4,4,516,0.01
2022-04-08,B+,0,4,4,516,0.16
2022-04-08,B-,0,4,4,516,0.01
2022-04-08,O+,0,4,4,516,0.48
2022-04-08,O-,1,4,4,516,0.09
2022-04-09,A+,0,5,4,517,0.17
2022-04-09,A-,0,5,4,517,0.01
2022-04-09,AB+,1,5,4,517,0.25
2022-04-09,AB-,0,5,4,517,0.01
2022-04-09,B+,0,5,4,517,0.17
2022-04-09,B-,0,5,4,517,0.01
2022-04-09,O+,0,5,4,517,0.4
2022-04-09,O-,0,5,4,517,0.09
2022-04-10,A+,0,6,4,518,0.16
2022-04-10,A-,0,6,4,518,0.0
2022-04-10,AB+,0,6,4,518,0.16
2022-04-10,AB-,0,6,4,518,0.0
2022-04-10,B+,0,6,4,518,0.16
2022-04-10,B-,0,6,4,518,0.0
2022-04-10,O+,0,6,4,518,0.39
2022-04-10,O-,0,6,4,518,0.08
2022-04-11,A+,1,0,4,519,0.24
2022-04-11,A-,1,0,4,519,0.09
2022-04-11,AB+,0,0,4,519,0.17
2022-04-11,AB-,0,0,4,519,0.01
2022-04-11,B+,0,0,4,519,0.17
2022-04-11,B-,0,0,4,519,0.01
2022-04-11,O+,1,0,4,519,0.41
2022-04-11,O-,0,0,4,519,0.09
2022-04-12,A+,0,1,4,520,0.24
2022-04-12,A-,0,1,4,520,0.09
2022-04-12,AB+,0,1,4,520,0.16
2022-04-12,AB-,0,1,4,520,0.01
2022-04-12,B+,0,1,4,520,0.16
2022-04-12,B-,0,1,4,520,0.0
2022-04-12,O+,0,1,4,520,0.39
2022-04-12,O-,0,1,4,520,0.08
2022-04-13,A+,0,2,4,521,0.24
2022-04-13,A-,0,2,4,521,0.08
2022-04-13,AB+,0,2,4,521,0.16
2022-04-13,AB-,0,2,4,521,0.0
2022-04-13,B+,0,2,4,521,0.16
2022-04-13,B-,0,2,4,521,0.0
2022-04-13,O+,1,2,4,521,0.48
2022-04-13,O-,0,2,4,521,0.09
2022-04-14,A+,0,3,4,522,0.24
2022-04-14,A-,0,3,4,522,0.09
2022-04-14,AB+,0,3,4,522,0.16
2022-04-14,AB-,0,3,4,522,0.01
2022-04-14,B+,1,3,4,522,0.17
2022-04-14,B-,0,3,4,522,0.01
2022-04-14,O+,0,3,4,522,0.48
2022-04-14,O-,0,3,4,522,0.09
2022-04-15,A+,0,4,4,523,0.24
2022-04-15,A-,1,4,4,523,0.17
2022-04-15,AB+,0,4,4,523,0.17
2022-04-15,AB-,0,4,4,523,0.01
2022-04-15,B+,0,4,4,523,0.16
2022-04-15,B-,0,4,4,523,0.01
2022-04-15,O+,0,4,4,523,0.4
2022-04-15,O-,0,4,4,523,0.09
2022-04-16,A+,0,5,4,524,0.24
2022-04-16,A-,0,5,4,524,0.16
2022-04-16,AB+,0,5,4,524,0.16
2022-04-16,AB-,0,5,4,524,0.0
2022-04-16,B+,0,5,4,524,0.16
2022-04-16,B-,0,5,4,524,0.0
2022-04-16,O+,0,5,4,524,0.24
2022-04-16,O-,0,5,4,524,0.08
2022-04-17,A+,0,6,4,525,0.16
2022-04-17,A-,0,6,4,525,0.16
2022-04-17,AB+,0,6,4,525,0.16
2022-04-17,AB-,0,6,4,525,0.0
2022-04-17,B+,1,6,4,525,0.24
2022-04-17,B-,0,6,4,525,0.01
2022-04-17,O+,1,6,4,525,0.33
2022-04-17,O-,0,6,4,525,0.09
2022-04-18,A+,0,0,4,526,0.17
2022-04-18,A-,0,0,4,526,0.17
2022-04-18,AB+,0,0,4,526,0.17
2022-04-18,AB-,0,0,4,526,0.01
2022-04-18,B+,1,0,4,526,0.25
2022-04-18,B-,0,0,4,526,0.01
2022-04-18,O+,2,0,4,526,0.49
2022-04-18,O-,0,0,4,526,0.1
2022-04-19,A+,0,1,4,527,0.18
2022-04-19,A-,0,1,4,527,0.18
2022-04-19,AB+,0,1,4,527,0.18
2022-04-19,AB-,0,1,4,527,0.01
2022-04-19,B+,0,1,4,527,0.25
2022-04-19,B-,0,1,4,527,0.0
2022-04-19,O+,1,1,4,527,0.48
2022-04-19,O-,0,1,4,527,0.09
2022-04-20,A+,0,2,4,528,0.09
2022-04-20,A-,0,2,4,528,0.16
2022-04-20,AB+,0,2,4,528,0.16
2022-04-20,AB-,0,2,4,528,0.01
2022-04-20,B+,0,2,4,528,0.24
2022-04-20,B-,0,2,4,528,0.0
2022-04-20,O+,0,2,4,528,0.47
2022-04-20,O-,0,2,4,528,0.08
2022-04-21,A+,0,3,4,529,0.08
2022-04-21,A-,0,3,4,529,0.16
2022-04-21,AB+,1,3,4,529,0.24
2022-04-21,AB-,0,3,4,529,0.01
2022-04-21,B+,0,3,4,529,0.24
2022-04-21,B-,0,3,4,529,0.01
2022-04-21,O+,1,3,4,529,0.56
2022-04-21,O-,0,3,4,529,0.09
2022-04-22,A+,0,4,4,530,0.09
2022-04-22,A-,0,4,4,530,0.16
2022-04-22,AB+,0,4,4,530,0.16
2022-04-22,AB-,0,4,4,530,0.01
2022-04-22,B+,0,4,4,530,0.24
2022-04-22,B-,0,4,4,530,0.0
2022-04-22,O+,0,4,4,530,0.55
2022-04-22,O-,0,4,4,530,0.0
2022-04-23,A+,0,5,4,531,0.08
2022-04-23,A-,0,5,4,531,0.16
2022-04-23,AB+,0,5,4,531,0.08
2022-04-23,AB-,0,5,4,531,0.0
2022-04-23,B+,0,5,4,531,0.24
2022-04-23,B-,0,5,4,531,0.0
2022-04-23,O+,0,5,4,531,0.55
2022-04-23,O-,0,5,4,531,0.0
2022-04-24,A+,0,6,4,532,0.08
2022-04-24,A-,0,6,4,532,0.16
2022-04-24,AB+,0,6,4,532,0.08
2022-04-24,AB-,0,6,4,532,0.0
2022-04-24,B+,0,6,4,532,0.24
2022-04-24,B-,0,6,4,532,0.0
2022-04-24,O+,0,6,4,532,0.55
2022-04-24,O-,0,6,4,532,0.0
2022-04-25,A+,1,0,4,533,0.09
2022-04-25,A-,0,0,4,533,0.09
2022-04-25,AB+,0,0,4,533,0.09
2022-04-25,AB-,0,0,4,533,0.01
2022-04-25,B+,0,0,4,533,0.24
2022-04-25,B-,0,0,4,533,0.01
2022-04-25,O+,0,0,4,533,0.48
2022-04-25,O-,0,0,4,533,0.0
2022-04-26,A+,1,1,4,534,0.16
2022-04-26,A-,0,1,4,534,0.09
2022-04-26,AB+,1,1,4,534,0.17
2022-04-26,AB-,0,1,4,534,0.01
2022-04-26,B+,0,1,4,534,0.25
2022-04-26,B-,0,1,4,534,0.01
2022-04-26,O+,0,1,4,534,0.49
2022-04-26,O-,0,1,4,534,0.01
2022-04-27,A+,0,2,4,535,0.16
2022-04-27,A-,0,2,4,535,0.08
2022-04-27,AB+,0,2,4,535,0.16
2022-04-27,AB-,0,2,4,535,0.0
2022-04-27,B+,0,2,4,535,0.24
2022-04-27,B-,1,2,4,535,0.09
2022-04-27,O+,0,2,4,535,0.4
2022-04-27,O-,0,2,4,535,0.01
2022-04-28,A+,0,3,4,536,0.16
2022-04-28,A-,0,3,4,536,0.09
2022-04-28,AB+,0,3,4,536,0.16
2022-04-28,AB-,0,3,4,536,0.01
2022-04-28,B+,1,3,4,536,0.24
2022-04-28,B-,0,3,4,536,0.09
2022-04-28,O+,0,3,4,536,0.4
2022-04-28,O-,1,3,4,536,0.09
2022-04-29,A+,1,4,4,537,0.26
2022-04-29,A-,1,4,4,537,0.11
2022-04-29,AB+,0,4,4,537,0.19
2022-04-29,AB-,0,4,4,537,0.02
2022-04-29,B+,1,4,4,537,0.34
2022-04-29,B-,0,4,4,537,0.11
2022-04-29,O+,0,4,4,537,0.41
2022-04-29,O-,0,4,4,537,0.09
2022-04-30,A+,0,5,4,538,0.24
2022-04-30,A-,0,5,4,538,0.09
2022-04-30,AB+,0,5,4,538,0.16
2022-04-30,AB-,0,5,4,538,0.0
2022-04-30,B+,0,5,4,538,0.31
2022-04-30,B-,0,5,4,538,0.08
2022-04-30,O+,0,5,4,538,0.39
2022-04-30,O-,0,5,4,538,0.08
2022-05-01,A+,0,6,5,539,0.24
2022-05-01,A-,0,6,5,539,0.08
2022-05-01,AB+,0,6,5,539,0.16
2022-05-01,AB-,0,6,5,539,0.0
2022-05-01,B+,1,6,5,539,0.32
2022-05-01,B-,0,6,5,539,0.09
2022-05-01,O+,1,6,5,539,0.41
2022-05-01,O-,0,6,5,539,0.09
2022-05-02,A+,0,0,5,540,0.25
2022-05-02,A-,0,0,5,540,0.09
2022-05-02,AB+,0,0,5,540,0.17
2022-05-02,AB-,0,0,5,540,0.01
2022-05-02,B+,1,0,5,540,0.33
2022-05-02,B-,0,0,5,540,0.09
2022-05-02,O+,0,0,5,540,0.24
2022-05-02,O-,0,0,5,540,0.09
2022-05-03,A+,0,1,5,541,0.24
2022-05-03,A-,0,1,5,541,0.09
2022-05-03,AB+,0,1,5,541,0.16
2022-05-03,AB-,0,1,5,541,0.0
2022-05-03,B+,0,1,5,541,0.31
2022-05-03,B-,0,1,5,541,0.08
2022-05-03,O+,2,1,5,541,0.33
2022-05-03,O-,0,1,5,541,0.09
2022-05-04,A+,0,2,5,542,0.25
2022-05-04,A-,0,2,5,542,0.09
2022-05-04,AB+,0,2,5,542,0.17
2022-05-04,AB-,0,2,5,542,0.01
2022-05-04,B+,0,2,5,542,0.33
2022-05-04,B-,0,2,5,542,0.08
2022-05-04,O+,0,2,5,542,0.31
2022-05-04,O-,0,2,5,542,0.08
2022-05-05,A+,0,3,5,543,0.24
2022-05-05,A-,0,3,5,543,0.08
2022-05-05,AB+,0,3,5,543,0.08
2022-05-05,AB-,0,3,5,543,0.0
2022-05-05,B+,0,3,5,543,0.31
2022-05-05,B-,0,3,5,543,0.08
2022-05-05,O+,0,3,5,543,0.24
2022-05-05,O-,0,3,5,543,0.08
2022-05-06,A+,0,4,5,544,0.24
2022-05-06,A-,0,4,5,544,0.08
2022-05-06,AB+,0,4,5,544,0.08
2022-05-06,AB-,0,4,5,544,0.0
2022-05-06,B+,0,4,5,544,0.31
2022-05-06,B-,0,4,5,544,0.08
2022-05-06,O+,0,4,5,544,0.24
2022-05-06,O-,0,4,5,544,0.08
2022-05-07,A+,0,5,5,545,0.24
2022-05-07,A-,1,5,5,545,0.16
2022-05-07,AB+,0,5,5,545,0.09
2022-05-07,AB-,0,5,5,545,0.01
2022-05-07,B+,0,5,5,545,0.32
2022-05-07,B-,0,5,5,545,0.09
2022-05-07,O+,0,5,5,545,0.24
2022-05-07,O-,0,5,5,545,0.09
2022-05-08,A+,0,6,5,546,0.24
2022-05-08,A-,0,6,5,546,0.16
2022-05-08,AB+,0,6,5,546,0.08
2022-05-08,AB-,0,6,5,546,0.0
2022-05-08,B+,0,6,5,546,0.31
2022-05-08,B-,0,6,5,546,0.08
2022-05-08,O+,0,6,5,546,0.24
2022-05-08,O-,0,6,5,546,0.08
2022-05-09,A+,0,0,5,547,0.16
2022-05-09,A-,0,0,5,547,0.16
2022-05-09,AB+,0,0,5,547,0.08
2022-05-09,AB-,0,0,5,547,0.0
2022-05-09,B+,0,0,5,547,0.31
2022-05-09,B-,0,0,5,547,0.08
2022-05-09,O+,0,0,5,547,0.24
2022-05-09,O-,0,0,5,547,0.08
2022-05-10,A+,0,1,5,548,0.08
2022-05-10,A-,0,1,5,548,0.16
2022-05-10,AB+,0,1,5,548,0.0
2022-05-10,AB-,0,1,5,548,0.0
2022-05-10,B+,0,1,5,548,0.31
2022-05-10,B-,0,1,5,548,0.08
2022-05-10,O+,1,1,5,548,0.32
2022-05-10,O-,0,1,5,548,0.09
2022-05-11,A+,0,2,5,549,0.09
2022-05-11,A-,0,2,5,549,0.16
2022-05-11,AB+,0,2,5,549,0.01
2022-05-11,AB-,0,2,5,549,0.01
2022-05-11,B+,0,2,5,549,0.32
2022-05-11,B-,0,2,5,549,0.0
2022-05-11,O+,1,2,5,549,0.4
2022-05-11,O-,0,2,5,549,0.09
2022-05-12,A+,0,3,5,550,0.09
2022-05-12,A-,0,3,5,550,0.16
2022-05-12,AB+,1,3,5,550,0.09
2022-05-12,AB-,0,3,5,550,0.01
2022-05-12,B+,1,3,5,550,0.34
2022-05-12,B-,0,3,5,550,0.01
2022-05-12,O+,1,3,5,550,0.49
2022-05-12,O-,0,3,5,550,0.02
2022-05-13,A+,0,4,5,551,0.02
2022-05-13,A-,0,4,5,551,0.09
2022-05-13,AB+,0,4,5,551,0.09
2022-05-13,AB-,0,4,5,551,0.01
2022-05-13,B+,1,4,5,551,0.33
2022-05-13,B-,0,4,5,551,0.01
2022-05-13,O+,1,4,5,551,0.56
2022-05-13,O-,0,4,5,551,0.01
2022-05-14,A+,0,5,5,552,0.01
2022-05-14,A-,0,5,5,552,0.09
2022-05-14,AB+,0,5,5,552,0.09
2022-05-14,AB-,0,5,5,552,0.01
2022-05-14,B+,0,5,5,552,0.32
2022-05-14,B-,0,5,5,552,0.0
2022-05-14,O+,0,5,5,552,0.55
2022-05-14,O-,0,5,5,552,0.0
2022-05-15,A+,0,6,5,553,0.0
2022-05-15,A-,0,6,5,553,0.08
2022-05-15,AB+,0,6,5,553,0.08
2022-05-15,AB-,0,6,5,553,0.0
2022-05-15,B+,0,6,5,553,0.24
2022-05-15,B-,0,6,5,553,0.0
2022-05-15,O+,1,6,5,553,0.56
2022-05-15,O-,0,6,5,553,0.01
2022-05-16,A+,0,0,5,554,0.01
2022-05-16,A-,0,0,5,554,0.09
2022-05-16,AB+,0,0,5,554,0.09
2022-05-16,AB-,0,0,5,554,0.01
2022-05-16,B+,0,0,5,554,0.16
2022-05-16,B-,0,0,5,554,0.0
2022-05-16,O+,1,0,5,554,0.64
2022-05-16,O-,0,0,5,554,0.01
2022-05-17,A+,0,1,5,555,0.01
2022-05-17,A-,0,1,5,555,0.09
2022-05-17,AB+,0,1,5,555,0.09
2022-05-17,AB-,0,1,5,555,0.01
2022-05-17,B+,0,1,5,555,0.16
2022-05-17,B-,0,1,5,555,0.0
2022-05-17,O+,0,1,5,555,0.47
2022-05-17,O-,0,1,5,555,0.0
2022-05-18,A+,0,2,5,556,0.0
2022-05-18,A-,0,2,5,556,0.08
2022-05-18,AB+,0,2,5,556,0.08
2022-05-18,AB-,0,2,5,556,0.0
2022-05-18,B+,1,2,5,556,0.24
2022-05-18,B-,0,2,5,556,0.01
2022-05-18,O+,1,2,5,556,0.56
2022-05-18,O-,0,2,5,556,0.01
2022-05-19,A+,0,3,5,557,0.01
2022-05-19,A-,0,3,5,557,0.09
2022-05-19,AB+,0,3,5,557,0.09
2022-05-19,AB-,0,3,5,557,0.01
2022-05-19,B+,0,3,5,557,0.24
2022-05-19,B-,0,3,5,557,0.0
2022-05-19,O+,0,3,5,557,0.55
2022-05-19,O-,0,3,5,557,0.0
2022-05-20,A+,0,4,5,558,0.0
2022-05-20,A-,0,4,5,558,0.08
2022-05-20,AB+,0,4,5,558,0.08
2022-05-20,AB-,0,4,5,558,0.0
2022-05-20,B+,1,4,5,558,0.32
2022-05-20,B-,0,4,5,558,0.01
2022-05-20,O+,0,4,5,558,0.56
2022-05-20,O-,0,4,5,558,0.01
2022-05-21,A+,0,5,5,559,0.01
2022-05-21,A-,0,5,5,559,0.01
2022-05-21,AB+,0,5,5,559,0.09
2022-05-21,AB-,0,5,5,559,0.0
2022-05-21,B+,0,5,5,559,0.31
2022-05-21,B-,0,5,5,559,0.0
2022-05-21,O+,1,5,5,559,0.64
2022-05-21,O-,0,5,5,559,0.01
2022-05-22,A+,0,6,5,560,0.01
2022-05-22,A-,0,6,5,560,0.01
2022-05-22,AB+,0,6,5,560,0.09
2022-05-22,AB-,0,6,5,560,0.01
2022-05-22,B+,0,6,5,560,0.32
2022-05-22,B-,0,6,5,560,0.0
2022-05-22,O+,0,6,5,560,0.63
2022-05-22,O-,0,6,5,560,0.0
2022-05-23,A+,0,0,5,561,0.0
2022-05-23,A-,0,0,5,561,0.0
2022-05-23,AB+,0,0,5,561,0.08
2022-05-23,AB-,0,0,5,561,0.0
2022-05-23,B+,1,0,5,561,0.4
2022-05-23,B-,0,0,5,561,0.01
2022-05-23,O+,0,0,5,561,0.64
2022-05-23,O-,0,0,5,561,0.01
2022-05-24,A+,0,1,5,562,0.01
2022-05-24,A-,0,1,5,562,0.01
2022-05-24,AB+,0,1,5,562,0.09
2022-05-24,AB-,0,1,5,562,0.0
2022-05-24,B+,1,1,5,562,0.48
2022-05-24,B-,0,1,5,562,0.01
2022-05-24,O+,1,1,5,562,0.64
2022-05-24,O-,0,1,5,562,0.01
2022-05-25,A+,0,2,5,563,0.01
2022-05-25,A-,0,2,5,563,0.01
2022-05-25,AB+,0,2,5,563,0.09
2022-05-25,AB-,0,2,5,563,0.01
2022-05-25,B+,1,2,5,563,0.56
2022-05-25,B-,0,2,5,563,0.01
2022-05-25,O+,0,2,5,563,0.56
2022-05-25,O-,0,2,5,563,0.01
2022-05-26,A+,0,3,5,564,0.01
2022-05-26,A-,0,3,5,564,0.01
2022-05-26,AB+,0,3,5,564,0.01
2022-05-26,AB-,0,3,5,564,0.0
2022-05-26,B+,0,3,5,564,0.47
2022-05-26,B-,0,3,5,564,0.0
2022-05-26,O+,1,3,5,564,0.56
2022-05-26,O-,0,3,5,564,0.01
2022-05-27,A+,0,4,5,565,0.01
2022-05-27,A-,0,4,5,565,0.01
2022-05-27,AB+,1,4,5,565,0.09
2022-05-27,AB-,0,4,5,565,0.01
2022-05-27,B+,0,4,5,565,0.41
2022-05-27,B-,0,4,5,565,0.01
2022-05-27,O+,0,4,5,565,0.48
2022-05-27,O-,0,4,5,565,0.01
2022-05-28,A+,0,5,5,566,0.01
2022-05-28,A-,0,5,5,566,0.0
2022-05-28,AB+,0,5,5,566,0.08
2022-05-28,AB-,0,5,5,566,0.0
2022-05-28,B+,0,5,5,566,0.39
2022-05-28,B-,0,5,5,566,0.0
2022-05-28,O+,0,5,5,566,0.47
2022-05-28,O-,0,5,5,566,0.0
2022-05-29,A+,0,6,5,567,0.0
2022-05-29,A-,0,6,5,567,0.0
2022-05-29,AB+,0,6,5,567,0.08
2022-05-29,AB-,0,6,5,567,0.0
2022-05-29,B+,0,6,5,567,0.39
2022-05-29,B-,0,6,5,567,0.0
2022-05-29,O+,0,6,5,567,0.39
2022-05-29,O-,0,6,5,567,0.0
2022-05-30,A+,1,0,5,568,0.09
2022-05-30,A-,0,0,5,568,0.01
2022-05-30,AB+,0,0,5,568,0.09
2022-05-30,AB-,0,0,5,568,0.01
2022-05-30,B+,0,0,5,568,0.4
2022-05-30,B-,0,0,5,568,0.01
2022-05-30,O+,0,0,5,568,0.32
2022-05-30,O-,0,0,5,568,0.0
2022-05-31,A+,0,1,5,569,0.08
2022-05-31,A-,0,1,5,569,0.0
2022-05-31,AB+,0,1,5,569,0.08
2022-05-31,AB-,0,1,5,569,0.0
2022-05-31,B+,0,1,5,569,0.39
2022-05-31,B-,0,1,5,569,0.0
2022-05-31,O+,0,1,5,569,0.31
2022-05-31,O-,0,1,5,569,0.0
2022-06-01,A+,0,2,6,570,0.08
2022-06-01,A-,0,2,6,570,0.0
2022-06-01,AB+,0,2,6,570,0.08
2022-06-01,AB-,0,2,6,570,0.0
2022-06-01,B+,0,2,6,570,0.31
2022-06-01,B-,0,2,6,570,0.0
2022-06-01,O+,1,2,6,570,0.32
2022-06-01,O-,0,2,6,570,0.01
2022-06-02,A+,0,3,6,571,0.09
2022-06-02,A-,1,3,6,571,0.09
2022-06-02,AB+,0,3,6,571,0.09
2022-06-02,AB-,0,3,6,571,0.01
2022-06-02,B+,1,3,6,571,0.41
2022-06-02,B-,0,3,6,571,0.01
2022-06-02,O+,1,3,6,571,0.41
2022-06-02,O-,0,3,6,571,0.02
2022-06-03,A+,0,4,6,572,0.09
2022-06-03,A-,0,4,6,572,0.09
2022-06-03,AB+,0,4,6,572,0.09
2022-06-03,AB-,0,4,6,572,0.01
2022-06-03,B+,0,4,6,572,0.32
2022-06-03,B-,0,4,6,572,0.0
2022-06-03,O+,1,4,6,572,0.48
2022-06-03,O-,0,4,6,572,0.01
2022-06-04,A+,0,5,6,573,0.09
2022-06-04,A-,0,5,6,573,0.09
2022-06-04,AB+,0,5,6,573,0.09
2022-06-04,AB-,0,5,6,573,0.01
2022-06-04,B+,1,5,6,573,0.41
2022-06-04,B-,0,5,6,573,0.01
2022-06-04,O+,0,5,6,573,0.4
2022-06-04,O-,0,5,6,573,0.01
2022-06-05,A+,0,6,6,574,0.09
2022-06-05,A-,0,6,6,574,0.09
2022-06-05,AB+,0,6,6,574,0.09
2022-06-05,AB-,0,6,6,574,0.0
2022-06-05,B+,0,6,6,574,0.39
2022-06-05,B-,0,6,6,574,0.0
2022-06-05,O+,0,6,6,574,0.39
2022-06-05,O-,0,6,6,574,0.0
2022-06-06,A+,0,0,6,575,0.08
2022-06-06,A-,0,0,6,575,0.08
2022-06-06,AB+,0,0,6,575,0.08
2022-06-06,AB-,0,0,6,575,0.0
2022-06-06,B+,1,0,6,575,0.4
2022-06-06,B-,0,0,6,575,0.01
2022-06-06,O+,2,0,6,575,0.57
2022-06-06,O-,0,0,6,575,0.02
2022-06-07,A+,0,1,6,576,0.1
2022-06-07,A-,0,1,6,576,0.1
2022-06-07,AB+,0,1,6,576,0.1
2022-06-07,AB-,0,1,6,576,0.01
2022-06-07,B+,0,1,6,576,0.33
2022-06-07,B-,0,1,6,576,0.0
2022-06-07,O+,0,1,6,576,0.47
2022-06-07,O-,0,1,6,576,0.0
2022-06-08,A+,0,2,6,577,0.08
2022-06-08,A-,0,2,6,577,0.08
2022-06-08,AB+,0,2,6,577,0.08
2022-06-08,AB-,0,2,6,577,0.0
2022-06-08,B+,0,2,6,577,0.24
2022-06-08,B-,0,2,6,577,0.0
2022-06-08,O+,0,2,6,577,0.47
2022-06-08,O-,0,2,6,577,0.0
2022-06-09,A+,0,3,6,578,0.08
2022-06-09,A-,0,3,6,578,0.08
2022-06-09,AB+,0,3,6,578,0.08
2022-06-09,AB-,0,3,6,578,0.0
2022-06-09,B+,1,3,6,578,0.32
2022-06-09,B-,0,3,6,578,0.01
2022-06-09,O+,0,3,6,578,0.4
2022-06-09,O-,1,3,6,578,0.09
2022-06-10,A+,0,4,6,579,0.09
2022-06-10,A-,0,4,6,579,0.09
2022-06-10,AB+,0,4,6,579,0.01
2022-06-10,AB-,0,4,6,579,0.01
2022-06-10,B+,0,4,6,579,0.32
2022-06-10,B-,0,4,6,579,0.01
2022-06-10,O+,0,4,6,579,0.39
2022-06-10,O-,0,4,6,579,0.08
2022-06-11,A+,0,5,6,580,0.08
2022-06-11,A-,0,5,6,580,0.08
2022-06-11,AB+,0,5,6,580,0.0
2022-06-11,AB-,0,5,6,580,0.0
2022-06-11,B+,0,5,6,580,0.31
2022-06-11,B-,0,5,6,580,0.0
2022-06-11,O+,0,5,6,580,0.39
2022-06-11,O-,0,5,6,580,0.08
2022-06-12,A+,0,6,6,581,0.08
2022-06-12,A-,0,6,6,581,0.08
2022-06-12,AB+,0,6,6,581,0.0
2022-06-12,AB-,0,6,6,581,0.0
2022-06-12,B+,0,6,6,581,0.31
2022-06-12,B-,0,6,6,581,0.0
2022-06-12,O+,1,6,6,581,0.48
2022-06-12,O-,0,6,6,581,0.09
2022-06-13,A+,0,0,6,582,0.01
2022-06-13,A-,1,0,6,582,0.17
2022-06-13,AB+,0,0,6,582,0.01
2022-06-13,AB-,0,0,6,582,0.01
2022-06-13,B+,0,0,6,582,0.33
2022-06-13,B-,0,0,6,582,0.01
2022-06-13,O+,0,0,6,582,0.48
2022-06-13,O-,0,0,6,582,0.09
2022-06-14,A+,0,1,6,583,0.0
2022-06-14,A-,0,1,6,583,0.16
2022-06-14,AB+,1,1,6,583,0.09
2022-06-14,AB-,0,1,6,583,0.01
2022-06-14,B+,0,1,6,583,0.32
2022-06-14,B-,0,1,6,583,0.01
2022-06-14,O+,1,1,6,583,0.56
2022-06-14,O-,0,1,6,583,0.09
2022-06-15,A+,0,2,6,584,0.01
2022-06-15,A-,0,2,6,584,0.16
2022-06-15,AB+,0,2,6,584,0.09
2022-06-15,AB-,0,2,6,584,0.01
2022-06-15,B+,2,2,6,584,0.49
2022-06-15,B-,0,2,6,584,0.01
2022-06-15,O+,1,2,6,584,0.57
2022-06-15,O-,0,2,6,584,0.1
2022-06-16,A+,0,3,6,585,0.02
2022-06-16,A-,0,3,6,585,0.1
2022-06-16,AB+,0,3,6,585,0.1
2022-06-16,AB-,0,3,6,585,0.01
2022-06-16,B+,2,3,6,585,0.57
2022-06-16,B-,0,3,6,585,0.01
2022-06-16,O+,2,3,6,585,0.66
2022-06-16,O-,1,3,6,585,0.19
2022-06-17,A+,0,4,6,586,0.04
2022-06-17,A-,0,4,6,586,0.11
2022-06-17,AB+,0,4,6,586,0.11
2022-06-17,AB-,0,4,6,586,0.02
2022-06-17,B+,1,4,6,586,0.66
2022-06-17,B-,0,4,6,586,0.01
2022-06-17,O+,1,4,6,586,0.64
2022-06-17,O-,0,4,6,586,0.17
2022-06-18,A+,0,5,6,587,0.01
2022-06-18,A-,0,5,6,587,0.09
2022-06-18,AB+,0,5,6,587,0.09
2022-06-18,AB-,0,5,6,587,0.01
2022-06-18,B+,0,5,6,587,0.56
2022-06-18,B-,0,5,6,587,0.0
2022-06-18,O+,1,5,6,587,0.71
2022-06-18,O-,0,5,6,587,0.16
2022-06-19,A+,2,6,6,588,0.18
2022-06-19,A-,0,6,6,588,0.1
2022-06-19,AB+,0,6,6,588,0.1
2022-06-19,AB-,0,6,6,588,0.02
2022-06-19,B+,0,6,6,588,0.57
2022-06-19,B-,0,6,6,588,0.01
2022-06-19,O+,1,6,6,588,0.81
2022-06-19,O-,0,6,6,588,0.16
2022-06-20,A+,0,0,6,589,0.16
2022-06-20,A-,1,0,6,589,0.17
2022-06-20,AB+,0,0,6,589,0.09
2022-06-20,AB-,0,0,6,589,0.01
2022-06-20,B+,0,0,6,589,0.49
2022-06-20,B-,0,0,6,589,0.01
2022-06-20,O+,1,0,6,589,0.72
2022-06-20,O-,0,0,6,589,0.17
2022-06-21,A+,0,1,6,590,0.16
2022-06-21,A-,0,1,6,590,0.16
2022-06-21,AB+,0,1,6,590,0.09
2022-06-21,AB-,0,1,6,590,0.01
2022-06-21,B+,0,1,6,590,0.48
2022-06-21,B-,0,1,6,590,0.0
2022-06-21,O+,0,1,6,590,0.71
2022-06-21,O-,0,1,6,590,0.16
2022-06-22,A+,0,2,6,591,0.16
2022-06-22,A-,0,2,6,591,0.16
2022-06-22,AB+,0,2,6,591,0.08
2022-06-22,AB-,0,2,6,591,0.0
2022-06-22,B+,0,2,6,591,0.47
2022-06-22,B-,0,2,6,591,0.0
2022-06-22,O+,2,2,6,591,0.88
2022-06-22,O-,0,2,6,591,0.17
2022-06-23,A+,0,3,6,592,0.17
2022-06-23,A-,0,3,6,592,0.17
2022-06-23,AB+,0,3,6,592,0.09
2022-06-23,AB-,0,3,6,592,0.01
2022-06-23,B+,0,3,6,592,0.41
2022-06-23,B-,0,3,6,592,0.0
